ZAgrEc,modelo,year,time,month,somsc,agcacc,C/mes,MS/MES,Prod MS
CristalinoCentro,daycent,2004,2004.92,NOV,3915,79.1,18.3,406,1758
CristalinoCentro,daycent,2004,2005.00,DIC,3916,98.2,19.0,423,2182
CristalinoCentro,daycent,2005,2005.08,ENE,3918,112.1,14.0,310,2492
CristalinoCentro,daycent,2005,2005.17,FEB,3920,140.4,28.3,629,3121
CristalinoCentro,daycent,2005,2005.25,MAR,3918,163.4,22.9,509,3630
CristalinoCentro,daycent,2005,2005.33,ABR,3916,173.8,10.5,233,3863
CristalinoCentro,daycent,2005,2005.42,MAY,3915,184.7,10.8,240,4103
CristalinoCentro,daycent,2005,2005.50,JUN,3914,6.9,6.9,154,154
CristalinoCentro,daycent,2005,2005.58,JUL,3913,11.0,4.1,91,245
CristalinoCentro,daycent,2005,2005.67,AGO,3912,33.8,22.8,507,752
CristalinoCentro,daycent,2005,2005.75,SET,3911,69.4,35.5,790,1542
CristalinoCentro,daycent,2005,2005.83,OCT,3910,94.5,25.1,558,2100
CristalinoCentro,daycent,2005,2005.92,NOV,3907,121.4,26.9,597,2697
CristalinoCentro,daycent,2005,2006.00,DIC,3906,151.4,30.0,667,3364
CristalinoCentro,daycent,2006,2006.08,ENE,3905,170.9,19.6,435,3799
CristalinoCentro,daycent,2006,2006.17,FEB,3905,187.0,16.1,357,4156
CristalinoCentro,daycent,2006,2006.25,MAR,3904,207.6,20.6,458,4614
CristalinoCentro,daycent,2006,2006.33,ABR,3902,224.1,16.5,366,4981
CristalinoCentro,daycent,2006,2006.42,MAY,3902,241.2,17.0,378,5359
CristalinoCentro,daycent,2006,2006.50,JUN,3900,6.1,6.1,135,135
CristalinoCentro,daycent,2006,2006.58,JUL,3900,14.8,8.7,194,329
CristalinoCentro,daycent,2006,2006.67,AGO,3899,26.6,11.8,262,591
CristalinoCentro,daycent,2006,2006.75,SET,3899,55.4,28.8,640,1231
CristalinoCentro,daycent,2006,2006.83,OCT,3898,71.5,16.0,357,1588
CristalinoCentro,daycent,2006,2006.92,NOV,3899,97.0,25.5,567,2155
CristalinoCentro,daycent,2006,2007.00,DIC,3899,108.0,11.0,245,2400
CristalinoCentro,daycent,2007,2007.08,ENE,3901,134.9,26.9,597,2997
CristalinoCentro,daycent,2007,2007.17,FEB,3902,165.8,30.9,687,3684
CristalinoCentro,daycent,2007,2007.25,MAR,3900,189.3,23.5,523,4207
CristalinoCentro,daycent,2007,2007.33,ABR,3898,204.7,15.4,342,4549
CristalinoCentro,daycent,2007,2007.42,MAY,3896,213.2,8.5,188,4738
CristalinoCentro,daycent,2007,2007.50,JUN,3895,6.6,6.6,146,146
CristalinoCentro,daycent,2007,2007.58,JUL,3894,18.9,12.4,274,420
CristalinoCentro,daycent,2007,2007.67,AGO,3894,36.8,17.9,397,817
CristalinoCentro,daycent,2007,2007.75,SET,3894,67.4,30.7,681,1499
CristalinoCentro,daycent,2007,2007.83,OCT,3893,90.6,23.2,514,2013
CristalinoCentro,daycent,2007,2007.92,NOV,3892,117.5,26.9,599,2612
CristalinoCentro,daycent,2007,2008.00,DIC,3891,145.4,27.8,618,3230
CristalinoCentro,daycent,2008,2008.08,ENE,3889,174.5,29.2,648,3879
CristalinoCentro,daycent,2008,2008.17,FEB,3889,193.8,19.2,428,4306
CristalinoCentro,daycent,2008,2008.25,MAR,3889,204.7,10.9,243,4549
CristalinoCentro,daycent,2008,2008.33,ABR,3890,212.5,7.8,174,4723
CristalinoCentro,daycent,2008,2008.42,MAY,3891,221.2,8.6,192,4915
CristalinoCentro,daycent,2008,2008.50,JUN,3892,4.6,4.6,103,103
CristalinoCentro,daycent,2008,2008.58,JUL,3894,13.3,8.6,192,295
CristalinoCentro,daycent,2008,2008.67,AGO,3896,39.5,26.3,584,879
CristalinoCentro,daycent,2008,2008.75,SET,3897,60.5,20.9,465,1344
CristalinoCentro,daycent,2008,2008.83,OCT,3897,78.5,18.0,400,1744
CristalinoCentro,daycent,2008,2008.92,NOV,3898,102.9,24.4,543,2286
CristalinoCentro,daycent,2008,2009.00,DIC,3899,125.3,22.5,499,2786
CristalinoCentro,daycent,2009,2009.08,ENE,3899,138.3,13.0,288,3074
CristalinoCentro,daycent,2009,2009.17,FEB,3899,159.4,21.1,468,3542
CristalinoCentro,daycent,2009,2009.25,MAR,3897,183.1,23.7,526,4068
CristalinoCentro,daycent,2009,2009.33,ABR,3896,199.9,16.8,373,4441
CristalinoCentro,daycent,2009,2009.42,MAY,3894,210.6,10.7,239,4680
CristalinoCentro,daycent,2009,2009.50,JUN,3893,4.1,4.1,90,90
CristalinoCentro,daycent,2009,2009.58,JUL,3893,14.0,9.9,221,311
CristalinoCentro,daycent,2009,2009.67,AGO,3892,33.6,19.6,437,747
CristalinoCentro,daycent,2009,2009.75,SET,3890,64.0,30.4,675,1422
CristalinoCentro,daycent,2009,2009.83,OCT,3890,82.1,18.2,403,1825
CristalinoCentro,daycent,2009,2009.92,NOV,3890,103.7,21.6,479,2304
CristalinoCentro,daycent,2009,2010.00,DIC,3891,124.5,20.8,461,2766
CristalinoCentro,daycent,2010,2010.08,ENE,3892,148.9,24.4,542,3308
CristalinoCentro,daycent,2010,2010.17,FEB,3892,171.1,22.2,494,3802
CristalinoCentro,daycent,2010,2010.25,MAR,3892,192.8,21.8,483,4285
CristalinoCentro,daycent,2010,2010.33,ABR,3892,205.0,12.2,271,4556
CristalinoCentro,daycent,2010,2010.42,MAY,3891,214.9,9.9,219,4775
CristalinoCentro,daycent,2010,2010.50,JUN,3890,8.9,8.9,198,198
CristalinoCentro,daycent,2010,2010.58,JUL,3890,24.4,15.5,344,542
CristalinoCentro,daycent,2010,2010.67,AGO,3889,50.8,26.5,588,1130
CristalinoCentro,daycent,2010,2010.75,SET,3888,83.2,32.4,719,1849
CristalinoCentro,daycent,2010,2010.83,OCT,3886,106.9,23.7,528,2377
CristalinoCentro,daycent,2010,2010.92,NOV,3884,128.2,21.3,473,2850
CristalinoCentro,daycent,2010,2011.00,DIC,3885,148.1,19.8,440,3290
CristalinoCentro,daycent,2011,2011.08,ENE,3886,173.8,25.7,571,3861
CristalinoCentro,daycent,2011,2011.17,FEB,3885,192.6,18.8,419,4280
CristalinoCentro,daycent,2011,2011.25,MAR,3887,208.4,15.8,351,4631
CristalinoCentro,daycent,2011,2011.33,ABR,3887,225.4,17.0,377,5008
CristalinoCentro,daycent,2011,2011.42,MAY,3886,234.6,9.2,204,5213
CristalinoCentro,daycent,2011,2011.5,JUN,3885,6.0,6.0,133,133
CristalinoCentro,daycent,2011,2011.58,JUL,3885,14.7,8.7,194,327
CristalinoCentro,daycent,2011,2011.67,AGO,3884,33.3,18.6,413,740
CristalinoCentro,daycent,2011,2011.75,SET,3884,63.3,30.0,667,1408
CristalinoCentro,daycent,2011,2011.83,OCT,3884,80.3,17.0,378,1785
CristalinoCentro,daycent,2011,2011.92,NOV,3885,101.1,20.8,462,2247
CristalinoCentro,daycent,2011,2012,DIC,3887,124.2,23.1,514,2761
CristalinoCentro,daycent,2012,2012.08,ENE,3887,154.7,30.5,677,3438
CristalinoCentro,daycent,2012,2012.17,FEB,3886,182.6,27.9,621,4059
CristalinoCentro,daycent,2012,2012.25,MAR,3884,206.1,23.4,520,4579
CristalinoCentro,daycent,2012,2012.33,ABR,3884,214.6,8.5,190,4769
CristalinoCentro,daycent,2012,2012.42,MAY,3884,220.6,6.0,134,4903
CristalinoCentro,daycent,2012,2012.5,JUN,3885,12.4,12.4,275,275
CristalinoCentro,daycent,2012,2012.58,JUL,3884,22.1,9.7,216,491
CristalinoCentro,daycent,2012,2012.67,AGO,3883,40.2,18.1,403,894
CristalinoCentro,daycent,2012,2012.75,SET,3883,63.9,23.6,526,1420
CristalinoCentro,daycent,2012,2012.83,OCT,3882,87.4,23.5,523,1942
CristalinoCentro,daycent,2012,2012.92,NOV,3882,106.0,18.6,414,2356
CristalinoCentro,daycent,2012,2013,DIC,3884,120.5,14.5,323,2679
CristalinoCentro,daycent,2013,2013.08,ENE,3885,143.3,22.7,506,3184
CristalinoCentro,daycent,2013,2013.17,FEB,3885,163.7,20.4,453,3637
CristalinoCentro,daycent,2013,2013.25,MAR,3886,182.2,18.5,411,4048
CristalinoCentro,daycent,2013,2013.33,ABR,3885,199.1,16.9,375,4424
CristalinoCentro,daycent,2013,2013.42,MAY,3884,207.2,8.1,180,4604
CristalinoCentro,daycent,2013,2013.5,JUN,3884,7.7,7.7,171,171
CristalinoCentro,daycent,2013,2013.58,JUL,3884,17.3,9.6,213,384
CristalinoCentro,daycent,2013,2013.67,AGO,3883,39.6,22.3,496,880
CristalinoCentro,daycent,2013,2013.75,SET,3883,63.5,23.9,532,1412
CristalinoCentro,daycent,2013,2013.83,OCT,3883,80.8,17.3,384,1796
CristalinoCentro,daycent,2013,2013.92,NOV,3883,98.5,17.7,394,2189
CristalinoCentro,daycent,2013,2014,DIC,3885,113.3,14.8,328,2518
CristalinoCentro,daycent,2014,2014.08,ENE,3887,135.9,22.6,502,3020
CristalinoCentro,daycent,2014,2014.17,FEB,3887,167.5,31.6,702,3722
CristalinoCentro,daycent,2014,2014.25,MAR,3887,186.5,19.0,423,4145
CristalinoCentro,daycent,2014,2014.33,ABR,3886,204.5,18.0,400,4545
CristalinoCentro,daycent,2014,2014.42,MAY,3884,211.3,6.8,151,4696
CristalinoCentro,daycent,2014,2014.5,JUN,3883,7.2,7.2,159,159
CristalinoCentro,daycent,2014,2014.58,JUL,3883,18.0,10.8,240,399
CristalinoCentro,daycent,2014,2014.67,AGO,3882,36.6,18.7,415,814
CristalinoCentro,daycent,2014,2014.75,SET,3880,76.4,39.8,884,1698
CristalinoCentro,daycent,2014,2014.83,OCT,3879,91.4,15.0,334,2032
CristalinoCentro,daycent,2014,2014.92,NOV,3879,111.4,19.9,443,2475
CristalinoCentro,daycent,2014,2015,DIC,3879,132.7,21.3,474,2949
CristalinoCentro,daycent,2015,2015.08,ENE,3880,155.1,22.4,498,3447
CristalinoCentro,daycent,2015,2015.17,FEB,3881,178.4,23.3,517,3964
CristalinoCentro,daycent,2015,2015.25,MAR,3881,201.5,23.1,514,4478
CristalinoCentro,daycent,2015,2015.33,ABR,3879,215.7,14.2,316,4793
CristalinoCentro,daycent,2015,2015.42,MAY,3878,227.6,11.9,264,5058
CristalinoCentro,daycent,2015,2015.5,JUN,3877,2.4,2.4,52,52
CristalinoCentro,daycent,2015,2015.58,JUL,3877,13.9,11.6,257,309
CristalinoCentro,daycent,2015,2015.67,AGO,3877,30.0,16.0,356,666
CristalinoCentro,daycent,2015,2015.75,SET,3877,52.5,22.5,500,1166
CristalinoCentro,daycent,2015,2015.83,OCT,3878,60.3,7.9,175,1341
CristalinoCentro,daycent,2015,2015.92,NOV,3881,80.7,20.4,454,1794
CristalinoCentro,daycent,2015,2016,DIC,3882,96.5,15.7,349,2144
CristalinoCentro,daycent,2016,2016.08,ENE,3885,114.0,17.5,389,2533
CristalinoCentro,daycent,2016,2016.17,FEB,3888,140.6,26.6,592,3124
CristalinoCentro,daycent,2016,2016.25,MAR,3888,159.0,18.4,409,3534
CristalinoCentro,daycent,2016,2016.33,ABR,3887,175.0,16.0,355,3889
CristalinoCentro,daycent,2016,2016.42,MAY,3887,189.9,14.9,331,4220
CristalinoCentro,daycent,2016,2016.5,JUN,3886,1.5,1.5,34,34
CristalinoCentro,daycent,2016,2016.58,JUL,3886,7.3,5.8,128,163
CristalinoCentro,daycent,2016,2016.67,AGO,3886,18.7,11.4,253,415
CristalinoCentro,daycent,2016,2016.75,SET,3886,42.5,23.8,529,944
CristalinoCentro,daycent,2016,2016.83,OCT,3887,57.0,14.5,322,1267
CristalinoCentro,daycent,2016,2016.92,NOV,3889,81.3,24.3,541,1808
CristalinoCentro,daycent,2016,2017,DIC,3890,98.8,17.5,388,2196
CristalinoCentro,daycent,2017,2017.08,ENE,3891,110.2,11.4,253,2449
CristalinoCentro,daycent,2017,2017.17,FEB,3893,120.1,9.9,220,2668
CristalinoCentro,daycent,2017,2017.25,MAR,3895,132.5,12.4,276,2945
CristalinoCentro,daycent,2017,2017.33,ABR,3897,144.5,12.0,267,3212
CristalinoCentro,daycent,2017,2017.42,MAY,3897,155.2,10.7,238,3450
CristalinoCentro,daycent,2017,2017.5,JUN,3898,0.3,0.3,7,7
CristalinoCentro,daycent,2017,2017.58,JUL,3898,0.8,0.5,11,18
CristalinoCentro,daycent,2017,2017.67,AGO,3898,4.1,3.3,73,91
CristalinoCentro,daycent,2017,2017.75,SET,3902,18.4,14.3,317,408
CristalinoCentro,daycent,2017,2017.83,OCT,3903,26.2,7.8,174,582
CristalinoCentro,daycent,2017,2017.92,NOV,3910,40.3,14.1,313,895
CristalinoCentro,daycent,2017,2018,DIC,3916,58.7,18.4,409,1304
CristalinoCentro,daycent,2018,2018.08,ENE,3920,76.8,18.1,403,1707
CristalinoCentro,daycent,2018,2018.17,FEB,3922,93.4,16.6,369,2076
CristalinoCentro,daycent,2018,2018.25,MAR,3923,111.8,18.4,409,2485
CristalinoCentro,daycent,2018,2018.33,ABR,3922,129.6,17.8,396,2881
CristalinoCentro,daycent,2018,2018.42,MAY,3921,146.1,16.5,366,3247
CristalinoCentro,daycent,2018,2018.5,JUN,3922,6.2,6.2,137,137
CristalinoCentro,daycent,2018,2018.58,JUL,3922,12.5,6.3,140,277
CristalinoCentro,daycent,2018,2018.67,AGO,3922,24.8,12.3,273,550
CristalinoCentro,daycent,2018,2018.75,SET,3921,50.5,25.7,572,1122
CristalinoCentro,daycent,2018,2018.83,OCT,3922,58.7,8.2,183,1305
CristalinoCentro,daycent,2018,2018.92,NOV,3923,67.3,8.6,191,1496
CristalinoCentro,daycent,2018,2019,DIC,3926,79.4,12.1,269,1765
CristalinoCentro,daycent,2019,2019.08,ENE,3929,101.2,21.8,485,2250
CristalinoCentro,daycent,2019,2019.17,FEB,3931,125.9,24.7,548,2798
CristalinoCentro,daycent,2019,2019.25,MAR,3932,145.7,19.8,440,3239
CristalinoCentro,daycent,2019,2019.33,ABR,3932,153.7,8.0,177,3416
CristalinoCentro,daycent,2019,2019.42,MAY,3932,165.3,11.6,258,3674
CristalinoCentro,daycent,2019,2019.5,JUN,3932,5.2,5.2,116,116
CristalinoCentro,daycent,2019,2019.58,JUL,3932,13.3,8.1,180,296
CristalinoCentro,daycent,2019,2019.67,AGO,3931,26.1,12.8,285,580
CristalinoCentro,daycent,2019,2019.75,SET,3931,54.0,27.9,620,1201
CristalinoCentro,daycent,2019,2019.83,OCT,3931,67.1,13.0,290,1491
CristalinoCentro,daycent,2019,2019.92,NOV,3931,87.7,20.6,457,1948
CristalinoCentro,daycent,2019,2020,DIC,3932,107.5,19.8,441,2388
CristalinoCentro,daycent,2020,2020.08,ENE,3933,127.2,19.7,437,2826
CristalinoCentro,daycent,2020,2020.17,FEB,3933,146.6,19.4,432,3258
CristalinoCentro,daycent,2020,2020.25,MAR,3933,164.8,18.2,405,3662
CristalinoCentro,daycent,2020,2020.33,ABR,3933,182.0,17.2,382,4044
CristalinoCentro,daycent,2020,2020.42,MAY,3931,195.3,13.3,296,4340
CristalinoCentro,daycent,2020,2020.5,JUN,3930,5.4,5.4,120,120
CristalinoCentro,daycent,2020,2020.58,JUL,3928,17.4,12.0,267,387
CristalinoCentro,daycent,2020,2020.67,AGO,3928,25.9,8.5,189,576
CristalinoCentro,daycent,2020,2020.75,SET,3927,52.6,26.7,593,1169
CristalinoCentro,daycent,2020,2020.83,OCT,3927,67.6,15.0,333,1503
CristalinoCentro,daycent,2020,2020.92,NOV,3928,87.4,19.8,439,1942
CristalinoCentro,daycent,2020,2021,DIC,3928,111.8,24.4,543,2485
CristalinoCentro,daycent,2021,2021.08,ENE,3929,127.7,15.9,353,2838
CristalinoCentro,daycent,2021,2021.17,FEB,3929,141.8,14.1,313,3151
CristalinoCentro,daycent,2021,2021.25,MAR,3930,159.8,18.0,400,3551
CristalinoCentro,daycent,2021,2021.33,ABR,3930,168.2,8.4,187,3738
CristalinoCentro,daycent,2021,2021.42,MAY,3929,176.2,8.0,177,3915
CristalinoCentro,daycent,2021,2021.5,JUN,3928,4.3,4.3,96,96
CristalinoCentro,daycent,2021,2021.58,JUL,3928,9.4,5.1,114,210
CristalinoCentro,daycent,2021,2021.67,AGO,3927,21.8,12.4,275,484
CristalinoCentro,daycent,2021,2021.75,SET,3927,37.7,15.9,354,838
CristalinoCentro,daycent,2021,2021.83,OCT,3927,58.3,20.5,457,1295
CristalinoCentro,daycent,2021,2021.92,NOV,3926,87.6,29.3,651,1946
CristalinoCentro,daycent,2021,2022,DIC,3924,118.1,30.6,679,2625
CristalinoCentro,daycent,2022,2022.08,ENE,3922,141.5,23.4,520,3145
CristalinoCentro,daycent,2022,2022.17,FEB,3920,168.4,26.8,596,3741
CristalinoCentro,daycent,2022,2022.25,MAR,3920,182.6,14.2,316,4057
CristalinoCentro,daycent,2022,2022.33,ABR,3918,194.0,11.5,255,4312
CristalinoCentro,daycent,2022,2022.42,MAY,3917,203.9,9.9,219,4531
CristalinoCentro,daycent,2022,2022.5,JUN,3916,2.8,2.8,61,61
CristalinoCentro,daycent,2022,2022.58,JUL,3915,8.8,6.1,135,196
CristalinoCentro,daycent,2022,2022.67,AGO,3914,21.4,12.6,279,475
CristalinoCentro,daycent,2022,2022.75,SET,3913,50.2,28.8,639,1115
CristalinoCentro,daycent,2022,2022.83,OCT,3913,70.2,20.0,444,1559
CristalinoCentro,daycent,2022,2022.92,NOV,3914,84.3,14.1,314,1873
CristalinoCentro,daycent,2022,2023,DIC,3914,111.6,27.3,607,2480
BasaltoSuperficial,daycent,1915,1916.00,,6470,108.1,,,
BasaltoSuperficial,daycent,1916,1916.08,ENE,6472,121.4,13.3,296,2697.0
BasaltoSuperficial,daycent,1916,1916.17,FEB,6475,146.4,25.0,555,3252.2
BasaltoSuperficial,daycent,1916,1916.25,MAR,6476,171.9,25.6,568,3820.5
BasaltoSuperficial,daycent,1916,1916.33,ABR,6474,203.3,31.4,698,4518.5
BasaltoSuperficial,daycent,1916,1916.42,MAY,6473,211.6,8.3,184,4703.0
BasaltoSuperficial,daycent,1916,1916.50,JUN,6472,1.2,1.2,27,26.7
BasaltoSuperficial,daycent,1916,1916.58,JUL,6471,7.0,5.8,128,155.0
BasaltoSuperficial,daycent,1916,1916.67,AGO,6470,14.3,7.3,162,316.9
BasaltoSuperficial,daycent,1916,1916.75,SET,6469,37.8,23.6,524,840.8
BasaltoSuperficial,daycent,1916,1916.83,OCT,6470,59.3,21.5,477,1317.6
BasaltoSuperficial,daycent,1916,1916.92,NOV,6470,75.1,15.8,352,1669.3
BasaltoSuperficial,daycent,1916,1917.00,DIC,6471,91.4,16.3,362,2031.2
BasaltoSuperficial,daycent,1917,1917.08,ENE,6473,109.5,18.1,402,2433.1
BasaltoSuperficial,daycent,1917,1917.17,FEB,6474,127.0,17.5,388,2821.4
BasaltoSuperficial,daycent,1917,1917.25,MAR,6476,151.2,24.3,540,3361.1
BasaltoSuperficial,daycent,1917,1917.33,ABR,6477,163.1,11.8,263,3624.0
BasaltoSuperficial,daycent,1917,1917.42,MAY,6477,174.8,11.7,260,3883.5
BasaltoSuperficial,daycent,1917,1917.50,JUN,6476,2.1,2.1,46,46.2
BasaltoSuperficial,daycent,1917,1917.58,JUL,6475,20.6,18.5,411,457.3
BasaltoSuperficial,daycent,1917,1917.67,AGO,6472,51.7,31.1,692,1148.8
BasaltoSuperficial,daycent,1917,1917.75,SET,6468,95.6,43.9,975,2123.8
BasaltoSuperficial,daycent,1917,1917.83,OCT,6465,122.0,26.4,587,2711.2
BasaltoSuperficial,daycent,1917,1917.92,NOV,6464,137.1,15.1,335,3046.4
BasaltoSuperficial,daycent,1917,1918.00,DIC,6464,158.7,21.6,480,3526.5
BasaltoSuperficial,daycent,1918,1918.08,ENE,6464,180.3,21.6,480,4006.2
BasaltoSuperficial,daycent,1918,1918.17,FEB,6464,192.7,12.4,276,4282.6
BasaltoSuperficial,daycent,1918,1918.25,MAR,6465,207.3,14.5,323,4605.9
BasaltoSuperficial,daycent,1918,1918.33,ABR,6466,226.8,19.5,434,5040.1
BasaltoSuperficial,daycent,1918,1918.42,MAY,6465,242.3,15.5,344,5383.9
BasaltoSuperficial,daycent,1918,1918.50,JUN,6464,1.6,1.6,36,36.0
BasaltoSuperficial,daycent,1918,1918.58,JUL,6463,5.4,3.8,84,119.8
BasaltoSuperficial,daycent,1918,1918.67,AGO,6462,18.6,13.2,293,412.6
BasaltoSuperficial,daycent,1918,1918.75,SET,6463,34.4,15.8,351,764.1
BasaltoSuperficial,daycent,1918,1918.83,OCT,6464,45.1,10.7,239,1002.7
BasaltoSuperficial,daycent,1918,1918.92,NOV,6465,62.4,17.3,384,1387.2
BasaltoSuperficial,daycent,1918,1919.00,DIC,6467,87.4,24.9,554,1941.3
BasaltoSuperficial,daycent,1919,1919.08,ENE,6470,118.5,31.1,691,2632.7
BasaltoSuperficial,daycent,1919,1919.17,FEB,6471,143.0,24.6,546,3178.5
BasaltoSuperficial,daycent,1919,1919.25,MAR,6471,165.0,22.0,488,3666.5
BasaltoSuperficial,daycent,1919,1919.33,ABR,6472,171.3,6.3,140,3806.1
BasaltoSuperficial,daycent,1919,1919.42,MAY,6474,179.2,7.9,176,3982.4
BasaltoSuperficial,daycent,1919,1919.50,JUN,6475,14.0,14.0,311,310.8
BasaltoSuperficial,daycent,1919,1919.58,JUL,6475,18.0,4.0,89,400.2
BasaltoSuperficial,daycent,1919,1919.67,AGO,6475,25.0,7.0,155,555.6
BasaltoSuperficial,daycent,1919,1919.75,SET,6475,36.0,11.0,245,801.0
BasaltoSuperficial,daycent,1919,1919.83,OCT,6475,66.1,30.1,668,1468.9
BasaltoSuperficial,daycent,1919,1919.92,NOV,6476,79.4,13.3,295,1763.8
BasaltoSuperficial,daycent,1919,1920.00,DIC,6478,96.5,17.1,381,2144.4
BasaltoSuperficial,daycent,1920,1920.08,ENE,6479,113.7,17.2,381,2525.8
BasaltoSuperficial,daycent,1920,1920.17,FEB,6480,133.7,20.0,445,2971.2
BasaltoSuperficial,daycent,1920,1920.25,MAR,6480,153.3,19.6,436,3407.2
BasaltoSuperficial,daycent,1920,1920.33,ABR,6480,173.2,19.9,442,3849.6
BasaltoSuperficial,daycent,1920,1920.42,MAY,6480,179.1,5.8,130,3979.2
BasaltoSuperficial,daycent,1920,1920.50,JUN,6481,6.8,6.8,152,152.0
BasaltoSuperficial,daycent,1920,1920.58,JUL,6481,12.3,5.4,121,272.8
BasaltoSuperficial,daycent,1920,1920.67,AGO,6481,29.7,17.4,387,659.8
BasaltoSuperficial,daycent,1920,1920.75,SET,6481,44.5,14.8,328,988.1
BasaltoSuperficial,daycent,1920,1920.83,OCT,6481,62.1,17.6,391,1379.3
BasaltoSuperficial,daycent,1920,1920.92,NOV,6481,76.4,14.3,318,1697.4
BasaltoSuperficial,daycent,1920,1921.00,DIC,6483,95.1,18.7,416,2112.9
BasaltoSuperficial,daycent,1921,1921.08,ENE,6485,124.7,29.6,658,2770.8
BasaltoSuperficial,daycent,1921,1921.17,FEB,6485,159.8,35.1,779,3550.0
BasaltoSuperficial,daycent,1921,1921.25,MAR,6485,175.6,15.9,353,3902.8
BasaltoSuperficial,daycent,1921,1921.33,ABR,6485,192.3,16.7,371,4274.0
BasaltoSuperficial,daycent,1921,1921.42,MAY,6484,196.6,4.3,95,4369.1
BasaltoSuperficial,daycent,1921,1921.50,JUN,6484,6.4,6.4,142,142.3
BasaltoSuperficial,daycent,1921,1921.58,JUL,6485,13.5,7.1,158,300.5
BasaltoSuperficial,daycent,1921,1921.67,AGO,6484,19.0,5.5,122,422.5
BasaltoSuperficial,daycent,1921,1921.75,SET,6483,59.9,40.9,909,1331.9
BasaltoSuperficial,daycent,1921,1921.83,OCT,6483,73.8,13.9,309,1640.7
BasaltoSuperficial,daycent,1921,1921.92,NOV,6484,94.9,21.0,468,2108.4
BasaltoSuperficial,daycent,1921,1922.00,DIC,6484,109.9,15.0,334,2441.9
BasaltoSuperficial,daycent,1922,1922.08,ENE,6485,139.9,30.0,668,3109.6
BasaltoSuperficial,daycent,1922,1922.17,FEB,6486,161.6,21.7,482,3592.0
BasaltoSuperficial,daycent,1922,1922.25,MAR,6486,191.3,29.6,658,4250.2
BasaltoSuperficial,daycent,1922,1922.33,ABR,6486,205.8,14.6,324,4574.0
BasaltoSuperficial,daycent,1922,1922.42,MAY,6486,219.9,14.1,313,4886.5
BasaltoSuperficial,daycent,1922,1922.50,JUN,6485,0.3,0.3,7,7.4
BasaltoSuperficial,daycent,1922,1922.58,JUL,6486,14.4,14.1,313,320.2
BasaltoSuperficial,daycent,1922,1922.67,AGO,6485,22.7,8.3,184,503.7
BasaltoSuperficial,daycent,1922,1922.75,SET,6485,29.2,6.5,145,648.9
BasaltoSuperficial,daycent,1922,1922.83,OCT,6487,36.0,6.8,150,799.3
BasaltoSuperficial,daycent,1922,1922.92,NOV,6489,54.9,18.9,420,1219.8
BasaltoSuperficial,daycent,1922,1923.00,DIC,6491,65.5,10.6,236,1455.6
BasaltoSuperficial,daycent,1923,1923.08,ENE,6494,80.7,15.2,337,1793.0
BasaltoSuperficial,daycent,1923,1923.17,FEB,6498,101.8,21.1,469,2261.9
BasaltoSuperficial,daycent,1923,1923.25,MAR,6499,113.6,11.8,262,2523.7
BasaltoSuperficial,daycent,1923,1923.33,ABR,6502,137.4,23.8,530,3053.3
BasaltoSuperficial,daycent,1923,1923.42,MAY,6502,158.7,21.3,473,3526.0
BasaltoSuperficial,daycent,1923,1923.50,JUN,6502,0.8,0.8,17,17.3
BasaltoSuperficial,daycent,1923,1923.58,JUL,6502,1.2,0.4,10,27.1
BasaltoSuperficial,daycent,1923,1923.67,AGO,6504,8.5,7.3,163,189.7
BasaltoSuperficial,daycent,1923,1923.75,SET,6505,16.9,8.4,186,376.0
BasaltoSuperficial,daycent,1923,1923.83,OCT,6507,28.9,12.0,266,641.8
BasaltoSuperficial,daycent,1923,1923.92,NOV,6509,53.0,24.1,536,1178.2
BasaltoSuperficial,daycent,1923,1924.00,DIC,6510,65.8,12.8,285,1463.2
BasaltoSuperficial,daycent,1924,1924.08,ENE,6512,74.0,8.2,182,1645.1
BasaltoSuperficial,daycent,1924,1924.17,FEB,6513,80.1,6.1,135,1780.3
BasaltoSuperficial,daycent,1924,1924.25,MAR,6516,88.8,8.7,194,1974.0
BasaltoSuperficial,daycent,1924,1924.33,ABR,6519,98.1,9.3,206,2179.8
BasaltoSuperficial,daycent,1924,1924.42,MAY,6519,102.8,4.7,106,2285.3
BasaltoSuperficial,daycent,1924,1924.50,JUN,6521,0.2,0.2,5,4.6
BasaltoSuperficial,daycent,1924,1924.58,JUL,6521,0.2,0.0,0,4.7
BasaltoSuperficial,daycent,1924,1924.67,AGO,6521,0.3,0.1,2,6.8
BasaltoSuperficial,daycent,1924,1924.75,SET,6526,12.7,12.4,276,283.1
BasaltoSuperficial,daycent,1924,1924.83,OCT,6527,15.3,2.6,57,340.1
BasaltoSuperficial,daycent,1924,1924.92,NOV,6534,32.0,16.7,372,711.8
